Date,Symbol,Name,Price,Change
2021-07-17 21:55:53.659504,ETH-USD,Ethereum USD,"1,954.25",+3.1603%
2021-07-17 21:56:55.491436,ETH-USD,Ethereum USD,"1,958.23",+3.4975%
2021-07-17 21:57:56.626039,ETH-USD,Ethereum USD,"1,978.29",+4.5119%
2021-07-17 21:58:57.946327,ETH-USD,Ethereum USD,"1,972.46",+4.0765%
2021-07-17 21:59:59.170527,ETH-USD,Ethereum USD,"1,968.84",+3.8656%
2021-07-17 22:01:02.132282,ETH-USD,Ethereum USD,"1,968.76",+3.6496%
2021-07-17 22:02:05.121084,ETH-USD,Ethereum USD,"1,970.95",+3.7763%
2021-07-17 22:03:07.401769,ETH-USD,Ethereum USD,"1,978.80",+4.3516%
2021-07-17 22:04:09.136901,ETH-USD,Ethereum USD,"1,981.25",+4.5279%
2021-07-17 22:05:10.642892,ETH-USD,Ethereum USD,"1,975.75",+4.3195%
2021-07-17 22:06:11.645108,ETH-USD,Ethereum USD,"1,972.42",+4.2089%
2021-07-17 22:07:12.760015,ETH-USD,Ethereum USD,"1,967.05",+3.8972%
2021-07-17 22:08:13.882336,ETH-USD,Ethereum USD,"1,969.65",+4.1335%
2021-07-17 22:09:14.922959,ETH-USD,Ethereum USD,"1,969.47",+4.1866%
2021-07-17 22:10:15.943464,ETH-USD,Ethereum USD,"1,972.00",+4.3423%
2021-07-17 22:11:17.080611,ETH-USD,Ethereum USD,"1,970.94",+4.2783%
2021-07-17 22:12:18.180180,ETH-USD,Ethereum USD,"1,967.31",+4.1807%
2021-07-17 22:13:19.275807,ETH-USD,Ethereum USD,"1,971.93",+4.5212%
2021-07-17 22:14:20.391470,ETH-USD,Ethereum USD,"1,972.36",+4.5052%
2021-07-17 22:15:21.457606,ETH-USD,Ethereum USD,"1,974.83",+4.6997%
2021-07-17 22:16:22.822969,ETH-USD,Ethereum USD,"1,974.06",+4.5417%
2021-07-17 22:17:24.071164,ETH-USD,Ethereum USD,"1,974.06",+4.5417%
2021-07-17 22:18:25.108840,ETH-USD,Ethereum USD,"1,972.11",+4.5648%
2021-07-17 22:19:26.226927,ETH-USD,Ethereum USD,"1,972.11",+4.6617%
2021-07-17 22:20:27.294149,ETH-USD,Ethereum USD,"1,976.37",+4.8482%
2021-07-17 22:21:28.425847,ETH-USD,Ethereum USD,"1,977.73",+4.8746%
2021-07-17 22:22:29.462204,ETH-USD,Ethereum USD,"1,976.67",+4.8356%
2021-07-17 22:23:30.592922,ETH-USD,Ethereum USD,"1,977.69",+4.9153%
2021-07-17 22:24:31.662599,ETH-USD,Ethereum USD,"1,978.66",+4.9447%
2021-07-17 22:25:32.797451,ETH-USD,Ethereum USD,"1,978.61",+4.8423%
2021-07-17 22:26:33.764458,ETH-USD,Ethereum USD,"1,981.04",+4.965%
2021-07-17 22:27:34.937019,ETH-USD,Ethereum USD,"1,979.62",+4.7876%
2021-07-17 22:28:36.029028,ETH-USD,Ethereum USD,"1,980.18",+4.618%
2021-07-17 22:29:37.217881,ETH-USD,Ethereum USD,"1,980.18",+4.618%
2021-07-17 22:30:38.339436,ETH-USD,Ethereum USD,"1,978.99",+4.5324%
2021-07-17 22:31:39.472464,ETH-USD,Ethereum USD,"1,980.30",+4.7059%
2021-07-17 22:32:40.658217,ETH-USD,Ethereum USD,"1,977.39",+4.7007%
2021-07-17 22:33:41.772624,ETH-USD,Ethereum USD,"1,984.39",+5.0636%
2021-07-17 22:34:42.935970,ETH-USD,Ethereum USD,"1,983.29",+4.9151%
2021-07-17 22:35:44.022966,ETH-USD,Ethereum USD,"1,983.77",+4.9652%
2021-07-17 22:36:45.178165,ETH-USD,Ethereum USD,"1,983.04",+5.1034%
2021-07-17 22:37:46.374015,ETH-USD,Ethereum USD,"1,979.71",+4.9375%
2021-07-17 22:38:47.514091,ETH-USD,Ethereum USD,"1,977.81",+4.8641%
2021-07-17 22:39:48.663074,ETH-USD,Ethereum USD,"1,977.23",+4.7646%
2021-07-17 22:40:49.785029,ETH-USD,Ethereum USD,"1,976.59",+4.9044%
2021-07-17 22:41:50.918882,ETH-USD,Ethereum USD,"1,976.30",+4.9289%
2021-07-17 22:42:52.097925,ETH-USD,Ethereum USD,"1,975.69",+5.0576%
2021-07-17 22:43:53.169776,ETH-USD,Ethereum USD,"1,978.41",+5.3081%
2021-07-17 22:44:54.348424,ETH-USD,Ethereum USD,"1,978.95",+5.3024%
2021-07-17 22:45:55.560854,ETH-USD,Ethereum USD,"1,981.18",+5.5103%
2021-07-17 22:46:56.661986,ETH-USD,Ethereum USD,"1,980.41",+5.4833%
2021-07-17 22:47:57.852458,ETH-USD,Ethereum USD,"1,978.02",+5.2361%
2021-07-17 22:48:59.032364,ETH-USD,Ethereum USD,"1,978.71",+5.2562%
2021-07-17 22:50:00.238838,ETH-USD,Ethereum USD,"1,977.95",+5.1381%
2021-07-17 22:51:01.659423,ETH-USD,Ethereum USD,"1,978.70",+5.269%
2021-07-17 22:52:02.842821,ETH-USD,Ethereum USD,"1,978.77",+5.2089%
2021-07-17 22:53:04.068367,ETH-USD,Ethereum USD,"1,979.33",+5.3123%
2021-07-17 22:54:05.234639,ETH-USD,Ethereum USD,"1,977.37",+5.2563%
2021-07-17 22:55:06.431271,ETH-USD,Ethereum USD,"1,978.74",+5.3281%
2021-07-17 22:56:07.723250,ETH-USD,Ethereum USD,"1,979.16",+5.4922%
2021-07-17 22:57:08.933759,ETH-USD,Ethereum USD,"1,979.06",+5.5222%
2021-07-17 22:58:10.172598,ETH-USD,Ethereum USD,"1,977.84",+5.6807%
2021-07-17 22:59:11.251468,ETH-USD,Ethereum USD,"1,975.75",+5.4614%
2021-07-17 23:00:12.401456,ETH-USD,Ethereum USD,"1,975.63",+5.5786%
2021-07-17 23:01:13.487091,ETH-USD,Ethereum USD,"1,977.22",+5.4373%
2021-07-17 23:02:14.668828,ETH-USD,Ethereum USD,"1,976.90",+5.4608%
2021-07-17 23:03:15.851709,ETH-USD,Ethereum USD,"1,977.61",+5.742%
2021-07-17 23:04:17.038014,ETH-USD,Ethereum USD,"1,976.66",+5.718%
2021-07-17 23:05:18.155411,ETH-USD,Ethereum USD,"1,974.81",+5.6518%
2021-07-17 23:06:19.297109,ETH-USD,Ethereum USD,"1,973.26",+5.5189%
2021-07-17 23:07:20.430975,ETH-USD,Ethereum USD,"1,977.30",+5.9398%
2021-07-17 23:08:21.547988,ETH-USD,Ethereum USD,"1,979.04",+6.1793%
2021-07-17 23:09:22.701916,ETH-USD,Ethereum USD,"1,979.06",+6.1478%
2021-07-17 23:10:23.807609,ETH-USD,Ethereum USD,"1,977.96",+6.0779%
2021-07-17 23:11:25.020997,ETH-USD,Ethereum USD,"1,977.14",+5.9865%
2021-07-17 23:12:26.132911,ETH-USD,Ethereum USD,"1,976.76",+6.0476%
2021-07-17 23:13:27.242225,ETH-USD,Ethereum USD,"1,976.00",+6.044%
2021-07-17 23:14:28.431214,ETH-USD,Ethereum USD,"1,975.67",+6.132%
2021-07-17 23:15:29.510586,ETH-USD,Ethereum USD,"1,975.74",+6.064%
2021-07-17 23:16:30.719346,ETH-USD,Ethereum USD,"1,976.51",+5.8778%
2021-07-17 23:17:31.797472,ETH-USD,Ethereum USD,"1,978.04",+5.9403%
2021-07-17 23:18:32.961522,ETH-USD,Ethereum USD,"1,978.08",+6.0934%
2021-07-17 23:19:34.082393,ETH-USD,Ethereum USD,"1,978.32",+6.1285%
2021-07-17 23:20:35.147324,ETH-USD,Ethereum USD,"1,980.01",+6.0135%
2021-07-17 23:21:36.247765,ETH-USD,Ethereum USD,"1,978.40",+6.0295%
2021-07-17 23:22:37.379124,ETH-USD,Ethereum USD,"1,980.42",+6.0424%
2021-07-17 23:23:38.540899,ETH-USD,Ethereum USD,"1,978.81",+6.1123%
2021-07-17 23:24:39.651263,ETH-USD,Ethereum USD,"1,980.16",+6.3161%
2021-07-17 23:25:40.755541,ETH-USD,Ethereum USD,"1,980.97",+6.4214%
2021-07-17 23:26:41.771641,ETH-USD,Ethereum USD,"1,980.35",+6.2161%
2021-07-17 23:27:42.930139,ETH-USD,Ethereum USD,"1,981.49",+6.4615%
2021-07-17 23:28:44.048459,ETH-USD,Ethereum USD,"1,982.04",+6.4583%
2021-07-17 23:29:45.205526,ETH-USD,Ethereum USD,"1,988.34",+6.7477%
2021-07-17 23:30:46.324264,ETH-USD,Ethereum USD,"1,985.90",+6.6828%
2021-07-17 23:31:47.480744,ETH-USD,Ethereum USD,"1,984.13",+6.552%
2021-07-17 23:32:48.547598,ETH-USD,Ethereum USD,"1,984.29",+6.3492%
2021-07-17 23:33:49.633361,ETH-USD,Ethereum USD,"1,985.95",+6.3453%
2021-07-17 23:34:50.744845,ETH-USD,Ethereum USD,"1,985.62",+6.4241%
2021-07-17 23:35:51.857012,ETH-USD,Ethereum USD,"1,986.58",+6.3336%
2021-07-17 23:36:52.987151,ETH-USD,Ethereum USD,"1,987.67",+6.4093%
2021-07-17 23:37:54.086021,ETH-USD,Ethereum USD,"1,984.51",+6.3077%
2021-07-17 23:38:55.293437,ETH-USD,Ethereum USD,"1,981.50",+6.1721%
2021-07-17 23:39:56.430054,ETH-USD,Ethereum USD,"1,980.08",+6.0963%
2021-07-17 23:40:57.550206,ETH-USD,Ethereum USD,"1,982.47",+6.0645%
2021-07-17 23:41:58.692622,ETH-USD,Ethereum USD,"1,980.92",+5.8385%
2021-07-17 23:42:59.746793,ETH-USD,Ethereum USD,"1,980.02",+5.8749%
2021-07-17 23:44:01.022047,ETH-USD,Ethereum USD,"1,979.82",+5.8887%
2021-07-17 23:45:02.028921,ETH-USD,Ethereum USD,"1,979.80",+5.854%
2021-07-17 23:46:03.298295,ETH-USD,Ethereum USD,"1,982.01",+5.8536%
2021-07-17 23:47:04.346034,ETH-USD,Ethereum USD,"1,981.22",+5.7994%
2021-07-17 23:48:05.462638,ETH-USD,Ethereum USD,"1,980.40",+5.7067%
2021-07-17 23:49:06.614184,ETH-USD,Ethereum USD,"1,984.74",+6.0448%
2021-07-17 23:50:07.810728,ETH-USD,Ethereum USD,"1,982.98",+6.0002%
2021-07-17 23:51:08.961069,ETH-USD,Ethereum USD,"1,983.55",+6.105%
2021-07-17 23:52:10.080761,ETH-USD,Ethereum USD,"1,983.63",+6.1107%
2021-07-17 23:53:11.259545,ETH-USD,Ethereum USD,"1,981.58",+6.2111%
2021-07-17 23:54:12.383852,ETH-USD,Ethereum USD,"1,981.35",+6.2779%
2021-07-17 23:55:13.494342,ETH-USD,Ethereum USD,"1,981.46",+6.3738%
2021-07-17 23:56:14.562408,ETH-USD,Ethereum USD,"1,981.89",+6.3374%
2021-07-17 23:57:15.739491,ETH-USD,Ethereum USD,"1,982.49",+6.2066%
2021-07-17 23:58:16.874566,ETH-USD,Ethereum USD,"1,982.22",+6.1958%
2021-07-17 23:59:17.832323,ETH-USD,Ethereum USD,"1,980.46",+6.0131%
2021-07-18 00:00:19.009958,ETH-USD,Ethereum USD,"1,982.55",+6.1205%
2021-07-18 00:01:20.206982,ETH-USD,Ethereum USD,"1,982.26",+6.1295%
2021-07-18 00:02:21.313135,ETH-USD,Ethereum USD,"1,984.27",+6.4226%
2021-07-18 00:03:22.368794,ETH-USD,Ethereum USD,"1,985.95",+6.4714%
2021-07-18 00:04:23.486784,ETH-USD,Ethereum USD,"1,983.56",+6.4104%
2021-07-18 00:05:24.713503,ETH-USD,Ethereum USD,"1,983.61",+6.38%
2021-07-18 00:06:25.851785,ETH-USD,Ethereum USD,"1,985.15",+6.3154%
2021-07-18 00:07:26.989371,ETH-USD,Ethereum USD,"1,985.63",+6.1758%
2021-07-18 00:08:28.151954,ETH-USD,Ethereum USD,"1,985.63",+6.1758%
2021-07-18 00:09:29.296392,ETH-USD,Ethereum USD,"1,984.90",+6.1614%
2021-07-18 00:10:30.404953,ETH-USD,Ethereum USD,"1,982.04",+6.008%
2021-07-18 00:11:31.562626,ETH-USD,Ethereum USD,"1,981.19",+5.9434%
2021-07-18 00:12:32.501070,ETH-USD,Ethereum USD,"1,984.08",+6.2498%
2021-07-18 00:13:33.672632,ETH-USD,Ethereum USD,"1,982.33",+6.2202%
2021-07-18 00:14:34.780257,ETH-USD,Ethereum USD,"1,981.62",+6.2121%
2021-07-18 00:15:35.886808,ETH-USD,Ethereum USD,"1,981.81",+6.3226%
2021-07-18 00:16:37.150683,ETH-USD,Ethereum USD,"1,981.22",+6.1998%
2021-07-18 00:17:38.332409,ETH-USD,Ethereum USD,"1,982.01",+6.0187%
2021-07-18 00:18:39.449077,ETH-USD,Ethereum USD,"1,981.84",+5.917%
2021-07-18 00:19:40.657566,ETH-USD,Ethereum USD,"1,982.36",+5.851%
2021-07-18 00:20:41.754824,ETH-USD,Ethereum USD,"1,981.28",+5.7124%
2021-07-18 00:21:42.915170,ETH-USD,Ethereum USD,"1,979.47",+5.7079%
2021-07-18 00:22:44.032092,ETH-USD,Ethereum USD,"1,981.11",+5.6708%
2021-07-18 00:23:45.141525,ETH-USD,Ethereum USD,"1,980.66",+5.7126%
2021-07-18 00:24:46.351579,ETH-USD,Ethereum USD,"1,978.79",+5.6223%
2021-07-18 00:25:47.469889,ETH-USD,Ethereum USD,"1,977.83",+5.62%
2021-07-18 00:26:48.609918,ETH-USD,Ethereum USD,"1,975.76",+5.4739%
2021-07-18 00:27:49.660404,ETH-USD,Ethereum USD,"1,974.64",+5.4616%
2021-07-18 00:28:50.815532,ETH-USD,Ethereum USD,"1,975.22",+5.4753%
2021-07-18 00:29:51.986063,ETH-USD,Ethereum USD,"1,975.25",+5.4398%
2021-07-18 00:30:53.150992,ETH-USD,Ethereum USD,"1,973.45",+5.2897%
2021-07-18 00:31:54.350183,ETH-USD,Ethereum USD,"1,973.07",+5.1806%
2021-07-18 00:32:55.529865,ETH-USD,Ethereum USD,"1,974.19",+5.3546%
